ID,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,Salary,conscientiousness,openess_to_experience,openess_to_experience
277307,m,75.2,cbse,2014,73.4,cbse,75,2,B.Tech/B.E.,computer engineering,72.4,75,0,Uttar Pradesh,2019,505,575,615,0.735795709,387000,-1.9629,-0.6035,-0.6035
627124,m,87,cbse,2017,92,cbse,66,2,B.Tech/B.E.,electronics and communication engineering,78,66,0,Uttar Pradesh,2021,590,545,705,0.376059587,900000,0.2718,0.0973,0.0973
611920,m,62.13,state board,2018,74,bte up,64,2,B.Tech/B.E.,computer science & engineering,65.6,64,0,Uttar Pradesh,2021,475,610,415,0.916869961,171000,0.99,-2.3937,-2.3937
335789,f,87,cbse,2016,96.6,intermediate state board,1141,2,B.Tech/B.E.,electronics and communication engineering,80.14,1141,0,Andhra Pradesh,2020,415,425,675,0.0587928,585000,1.592,-0.9194,-0.9194
482761,f,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",2016,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",7016,2,B.Tech/B.E.,electronics and electrical engineering,80.7,7016,1,Tamil Nadu,2020,505,565,545,0.0587928,90000,-1.1901,-1.0774,-1.0774
46291,f,71,up,2013,75,up,429,2,B.Tech/B.E.,electrical engineering,65,429,0,Uttar Pradesh,2018,415,555,435,0.376059587,1008000,0.6646,0.6603,0.6603
696034,m,72.36,state board,2015,80.83,state board,879,2,B.Tech/B.E.,electronics and communication engineering,63,879,1,Tamil Nadu,2019,370,460,340,0.538386893,414000,-0.159,0.0973,0.0973
366097,f,78.08,karnataka secondary eduction,2014,62.5,pre-university,3801,2,MCA,computer application,84.3,3801,0,Karnataka,2020,405,545,365,0.793580615,747000,0.6646,0.4234,0.4234
752781,f,90,state board,2017,93,state board,4883,2,B.Tech/B.E.,electronics and communication engineering,77.3,4883,1,Telangana,2021,415,410,535,0.88162007,180000,-0.3027,-0.0943,-0.0943
1242190,m,65,icse,2018,71.25,icse,2921,2,B.Tech/B.E.,electrical engineering,76,2921,0,West Bengal,2022,370,480,645,0.984661888,387000,-0.159,0.2889,0.2889
1092984,m,63,state board,2019,69.32,0,220,2,B.Tech/B.E.,computer science & engineering,71,220,0,Madhya Pradesh,2022,335,350,345,0.080055281,324000,1.1336,1.247,1.247
605021,m,81,cbse,2017,79,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,70.02,272,0,Punjab,2021,570,585,470,0.824666401,675000,-1.0208,0.8637,0.8637
623192,m,80.63,state board,2016,72.4,state board,6851,2,B.Tech/B.E.,computer engineering,73.3,6851,0,West Bengal,2021,325,485,515,0.308400583,684000,-0.3027,-0.2859,-0.2859
1044603,m,68.2,cbse,2018,76.4,cbse,13,1,B.Tech/B.E.,electronics and communication engineering,69,13,1,Delhi,2022,650,445,475,0.649389715,324000,-1.1644,-1.0524,-1.0524
575845,m,57,bseb,2015,55,bseb,2679,2,MCA,computer application,60,2679,1,Delhi,2020,395,270,295,-1,171000,0.8463,-0.0943,-0.0943
310092,f,82,cbse,2016,86,cbse,5050,2,B.Tech/B.E.,computer engineering,81,5050,0,Rajasthan,2020,405,375,585,0.704090412,216000,1.592,-0.6035,-0.6035
796708,m,78,cbse,2017,70,cbse,11848,1,B.Tech/B.E.,electronics and electrical engineering,62,11848,0,Bihar,2022,555,645,635,0.336185066,585000,1.1336,0.0973,0.0973
215595,m,68.8,icse,2015,68.7,icse,1175,2,B.Tech/B.E.,electronics & telecommunications,67,1175,0,Orissa,2019,545,485,505,0.229481755,432000,0.51,-0.4455,-0.4455
1190687,m,70,icse,2016,61,icse,8776,2,B.Tech/B.E.,information technology,67.6,8776,0,Punjab,2020,605,580,655,0.356536488,198000,1.5644,0.0973,0.0973
328236,m,83.83,icse,2016,79.83,isc,55,2,B.Tech/B.E.,information technology,72.16,55,0,Uttar Pradesh,2020,475,465,565,0.735795709,702000,-1.9629,-0.4455,-0.4455
794947,m,92.2,cbse,2018,88.6,cbse,13439,2,B.Tech/B.E.,electronics and electrical engineering,74.2,13439,0,Jharkhand,2022,580,655,705,0.557389506,810000,0.5591,-0.0943,-0.0943
190911,m,69.33,up board,2011,63,up board,11157,1,MCA,computer application,85.2,11157,0,Jharkhand,2019,585,585,635,0.884122512,1260000,0.0464,-0.2875,-0.2875
226847,m,78.5,ssc,2012,82,intermediate board,1428,2,MCA,computer application,77,1428,1,Telangana,2019,425,425,435,0.525922584,648000,0.8192,0.0284,0.0284
243425,m,73.5,wbbse,2016,81,wbscte,1906,2,B.Tech/B.E.,electronics and communication engineering,73.8,1906,1,West Bengal,2019,415,445,615,0.376059587,594000,-1.1901,0.8183,0.8183
1266498,m,91.53,state board,2018,71.17,state board,3291,1,B.Tech/B.E.,mechanical engineering,60.7,3291,1,Maharashtra,2022,545,615,820,0.598280691,378000,0.5591,0.6721,0.6721
719970,m,76.5,state board,2014,69,state board,413,1,MCA,computer application,64.2,413,0,Telangana,2021,635,585,665,0.356536488,540000,1.5644,0.4805,0.4805
220779,m,82.8,0,2014,80.4,0,285,1,B.Tech/B.E.,electronics and instrumentation engineering,80.7,285,0,Punjab,2019,475,545,585,0.824666401,783000,-0.1082,-0.1295,-0.1295
1092991,m,75.4,state board,2017,68.8,state board,220,2,B.Tech/B.E.,information technology,79,220,0,Madhya Pradesh,2022,440,565,430,0.356536488,567000,1.7081,-0.2859,-0.2859
109571,f,78,ssc,2014,82,board of intermediate,1014,2,B.Tech/B.E.,electronics and instrumentation engineering,61,1014,0,Andhra Pradesh,2018,405,465,425,0.023312168,90000,0.2009,0.6603,0.6603
248992,m,67.5,board of high school and intermediate education uttarpradesh,2014,63.6,board of high school and intermediate education uttarpradesh,3579,2,B.Tech/B.E.,computer engineering,61.65,3579,0,Uttar Pradesh,2019,545,425,605,0.450876584,324000,-0.7264,0.1864,0.1864
965196,f,90,state board,2018,74,state board,12387,2,B.Tech/B.E.,electronics and communication engineering,75,12387,0,Andhra Pradesh,2022,520,545,450,0.649389715,549000,0.4155,-0.4776,-0.4776
349752,m,80.5,andhra pradesh board ssc,2016,95,andhpradesh board of intermediate education,2929,2,B.Tech/B.E.,mechanical engineering,77.37,2929,0,Andhra Pradesh,2020,505,615,625,0.27350033,990000,0.8192,-0.8799,-0.8799
425547,m,69.2,cbse,2016,71.2,cbse,75,2,B.Tech/B.E.,electronics and communication engineering,67.46,75,0,Uttar Pradesh,2020,425,535,555,0.376059587,540000,-1.6538,-0.406,-0.406
52947,m,77.4,ssc,2015,72.48,msbte (diploma in computer technology),472,2,B.Tech/B.E.,information technology,54.75,472,1,Maharashtra,2018,415,475,455,0.884122512,396000,-0.5719,0.3444,0.3444
622495,m,81.9,cbse,2016,72,cbse,272,2,B.Tech/B.E.,information technology,71.9,272,0,Punjab,2020,465,415,485,-1,585000,-1.308,-1.0524,-1.0524
990568,f,82.7,state board,2018,91,state board,11788,2,B.Tech/B.E.,computer science & engineering,73,11788,0,Andhra Pradesh,2022,490,435,560,0.080055281,576000,0.4155,0.2889,0.2889
1075225,m,71,state board,2016,62,state board,1087,2,B.Tech/B.E.,information technology,73,1087,0,Orissa,2021,570,495,595,0.450876584,621000,-0.5899,-0.4776,-0.4776
465339,f,90,ssc,2016,93,board of intermediate,8970,2,B.Tech/B.E.,computer engineering,83.7,8970,1,Telangana,2020,425,515,395,0.488347977,207000,0.3555,0.5419,0.5419
1057665,m,91.3,state board,2018,88.9,state board,4128,2,B.Tech/B.E.,computer science & engineering,74.86,4128,1,Telangana,2022,525,545,560,0.486747008,324000,-1.0208,0.2889,0.2889
457244,m,82,state board,2016,70.16,state board,2353,2,B.Tech/B.E.,computer science & engineering,85.8,2353,0,Orissa,2020,415,245,485,0.563267824,648000,-2.1175,-3.9605,-3.9605
358850,m,70.2,0,2013,55,0,9072,2,MCA,computer application,87,9072,0,Orissa,2020,425,485,345,0.942116551,558000,-0.7264,-2.3017,-2.3017
451825,m,59.3,upbhsie,2014,60.4,upbhsie,348,2,B.Tech/B.E.,computer engineering,67.1,348,0,Uttar Pradesh,2019,495,635,405,0.600057182,783000,1.4374,-0.2875,-0.2875
895695,m,78,cbse,2018,76.6,cbse,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2022,590,555,545,0.911395278,585000,-0.159,0.2889,0.2889
663169,m,82,cbse,2016,69.4,cbse,1872,2,B.Tech/B.E.,computer science & engineering,71.8,1872,0,Karnataka,2021,645,595,655,0.953899775,576000,0.1282,0.6721,0.6721
1288222,f,73.2,cbse,2016,57.6,cbse,3725,2,B.Tech/B.E.,electronics & instrumentation eng,68.2,3725,0,Madhya Pradesh,2020,475,505,375,0.622642916,369000,-0.0154,-1.0524,-1.0524
730857,m,83.75,state board,2017,74.8,state board,8297,2,B.Tech/B.E.,electronics and communication engineering,75.9,8297,1,West Bengal,2021,660,630,680,0.776578324,585000,-0.8772,-0.6692,-0.6692
273719,f,94.24,sslc,2015,89.67,puc,4023,2,B.Tech/B.E.,computer engineering,78.24,4023,1,Karnataka,2019,555,495,465,0.81941653,1080000,-0.4173,0.1864,0.1864
669585,f,73.8,cbse,2017,92.9,state board,7269,2,B.Tech/B.E.,mechanical engineering,71.9,7269,1,Telangana,2021,545,520,545,0.206710618,621000,0.5591,0.0973,0.0973
1193139,m,71.84,state board,2018,66.83,state board,3770,2,B.Tech/B.E.,computer science & engineering,70.35,3770,0,Karnataka,2024,640,615,585,0.974396113,585000,0.1282,-0.0943,-0.0943
336003,m,82,ssc,2016,91.9,apbsc,1141,2,B.Tech/B.E.,mechanical engineering,63,1141,0,Andhra Pradesh,2020,495,505,625,0.925140312,459000,0.3555,-0.1295,-0.1295
577325,m,56.5,up board,2014,56.8,up board,35,1,MCA,computer application,79.29,35,1,Delhi,2021,370,525,545,0.960903087,180000,-0.7335,-1.0524,-1.0524
1096110,m,67,state board,2016,60.44,state board,14708,2,B.Tech/B.E.,computer science & engineering,72,14708,0,Orissa,2022,455,455,380,0.23780284,333000,1.5644,0.8637,0.8637
196379,m,82,0,2014,65,cbse,115,2,MCA,computer application,66.39,115,0,Punjab,2019,515,585,535,0.952245573,540000,-0.5719,0.1864,0.1864
455593,m,56,state borad hp,2016,58.4,state board,272,2,B.Tech/B.E.,information technology,55,272,0,Punjab,2020,404,285,385,0.165633092,342000,-1.9629,-0.2875,-0.2875
435338,m,75,0,2015,56,0,11982,2,B.Tech/B.E.,electrical engineering,72,11982,0,Orissa,2020,465,365,475,0.229481755,216000,0.9737,-0.2875,-0.2875
883188,m,87.68,state board,2017,75,state board,319,2,B.Tech/B.E.,electrical engineering,69,319,1,Karnataka,2021,415,425,280,-1,360000,0.2718,-0.2859,-0.2859
955394,f,74,state board,2018,78,state board,172,2,B.Tech/B.E.,information technology,75,172,0,Uttar Pradesh,2022,415,545,510,0.486747008,324000,1.2772,0.4805,0.4805
295383,f,76.18,little jacky matric higher secondary school,2015,86.33,sda matric higher secondary school,1034,2,B.Tech/B.E.,computer engineering,73.46,1034,0,Tamil Nadu,2019,485,545,385,0.635978756,306000,0.3555,1.2923,1.2923
17126,m,76,u p board,2013,71,u p board,23,2,B.Tech/B.E.,computer engineering,70,23,0,Uttar Pradesh,2018,345,475,625,0.3423149,666000,0.3555,-0.2875,-0.2875
361646,m,79.68,0,2016,65.83,0,1384,2,B.Tech/B.E.,mechanical engineering,79.4,1384,0,Karnataka,2020,435,554,515,0.490636956,279000,-1.8083,-0.406,-0.406
947111,f,78.72,state board,2018,69.88,state board,979,2,B.Tech/B.E.,computer science & engineering,70.42,979,1,Karnataka,2022,450,410,320,0.744758354,360000,-0.159,-0.0943,-0.0943
351307,m,80.5,icse,2016,68.4,cbse,11571,1,B.Tech/B.E.,computer engineering,67.95,11571,1,Maharashtra,2020,565,544,505,0.793580615,990000,-0.1082,-0.2875,-0.2875
507994,f,82,central board of secondary education,2016,65.6,central board of secondary education,12378,2,B.Tech/B.E.,information technology,54.68,12378,0,Maharashtra,2020,415,450,430,0.765673581,351000,-1.6538,-0.4455,-0.4455
493734,m,86.2,cbse,2016,91.33,stateboard/tamil nadu,3944,2,B.Tech/B.E.,computer science & engineering,84,3944,1,Tamil Nadu,2020,465,415,530,0.563267824,720000,-2.272,-1.4724,-1.4724
1225876,m,64,state board,2017,66.5,state board,9189,2,B.Tech/B.E.,computer science & engineering,70.52,9189,1,Telangana,2021,395,570,430,0.356536488,360000,-0.7335,-0.4776,-0.4776
517535,m,88.83,board of  secondary education,2016,97.2,"board of intermidiate education,ap",9189,2,B.Tech/B.E.,electronics and communication engineering,75,9189,1,Telangana,2020,485,585,695,0.910770164,954000,-0.5719,-0.4455,-0.4455
947697,m,67.42,icse,2018,85.5,state board,314,2,B.Tech/B.E.,computer science & engineering,75.04,314,1,Karnataka,2022,590,520,605,0.842248322,585000,0.1282,-2.0105,-2.0105
1251095,f,79.33,state board,2016,71,state board,973,2,B.Tech/B.E.,electronics and communication engineering,70.08,973,0,Uttar Pradesh,2021,405,470,450,0.493596387,270000,1.4208,0.8637,0.8637
538390,m,90.4,sslc,2016,65,pre-university,315,2,B.Tech/B.E.,electrical engineering,80.3,315,1,Karnataka,2020,615,620,750,0.229481755,675000,0.2782,-0.7615,-0.7615
794194,m,82.4,cbse,2018,72,cbse,8350,2,B.Tech/B.E.,electronics and communication engineering,64.06,8350,0,Uttar Pradesh,2022,485,525,545,0.338786347,405000,-0.0154,0.6721,0.6721
274695,m,68.8,upboard,2014,63.6,upboard,10932,2,B.Tech/B.E.,electronics and communication engineering,68.2,10932,0,Uttar Pradesh,2019,315,515,565,0.694479328,216000,1.4374,0.5024,0.5024
1266399,m,77,cbse,2016,66,cbse,11425,2,B.Tech/B.E.,computer science & engineering,64.25,11425,1,Karnataka,2021,770,565,430,0.744758354,432000,-1.0208,1.0554,1.0554
1089302,m,84.6,cbse,2018,70.4,cbse,14004,2,B.Tech/B.E.,civil engineering,75,14004,0,Himachal Pradesh,2022,580,625,545,0.536782667,675000,1.5644,1.247,1.247
597966,m,91.8,cbse,2016,82.7,cbse,47,1,B.Tech/B.E.,mechanical and automation,75.39,47,1,Delhi,2021,580,640,720,0.971663491,324000,-0.159,0.4805,0.4805
692823,m,78.25,state board,2017,74.6,state board,5216,2,B.Tech/B.E.,information technology,78.6,5216,1,West Bengal,2021,720,450,590,0.864685413,936000,-0.8772,0.6721,0.6721
362798,f,70,state board,2015,69,state board,5158,2,B.Tech/B.E.,electronics and communication engineering,76.11,5158,0,Uttarakhand,2020,565,445,625,-1,657000,0.1282,0.2889,0.2889
356259,m,58,cbse,2016,64,up board,7134,2,B.Tech/B.E.,information technology,62,7134,0,Uttar Pradesh,2020,475,485,365,0.10487136,234000,0.3941,-1.2354,-1.2354
1077591,m,87,cbse,2016,75,cbse,17199,2,B.Tech/B.E.,computer science & engineering,68.62,17199,0,Uttar Pradesh,2021,560,555,535,0.622642916,432000,-0.5899,-1.0524,-1.0524
313158,m,69.5,up board,2016,64.4,up board,96,2,MCA,computer application,68,96,0,Sikkim,2021,435,575,415,-1,936000,0.9737,0.3444,0.3444
42876,m,83.14,ghseb,2014,58,ghseb,412,2,B.Tech/B.E.,chemical engineering,69.94,412,0,Gujarat,2018,595,435,475,-1,216000,-2.272,0.3444,0.3444
1230582,m,95.8,state board,2018,87.16,state board,482,2,B.Tech/B.E.,mechanical engineering,79,482,0,Tamil Nadu,2022,430,395,500,0.066960707,198000,-0.5899,-1.4356,-1.4356
596083,m,87,icse,2017,92.5,icse,44,2,B.Tech/B.E.,electronics and communication engineering,75.64,44,0,Uttar Pradesh,2022,570,645,870,0.985461394,810000,0.7027,-1.4356,-1.4356
619652,m,84.75,state board,2016,75.6,state board,275,2,B.Tech/B.E.,electronics & telecommunications,94.7,275,1,Karnataka,2021,510,545,780,0.538386893,585000,0.2718,0.0973,0.0973
513384,m,75,up board,2015,75,up board,893,2,B.Tech/B.E.,computer science & engineering,70,893,0,Uttar Pradesh,2019,555,545,635,0.979521744,756000,1.2828,0.6603,0.6603
1248140,m,68,state board,2015,70,state board,973,2,B.Tech/B.E.,information technology,64,973,0,Uttar Pradesh,2021,395,555,475,0.080055281,171000,0.2718,0.8637,0.8637
308775,m,75,cbse,2016,62.8,cbse,5904,2,B.Tech/B.E.,electronics and electrical engineering,64.7,5904,0,Uttar Pradesh,2020,555,625,535,0.124502074,648000,-0.2628,-0.6035,-0.6035
1081710,m,83.33,cbse,2018,80.3,cbse,16186,1,B.Tech/B.E.,mechanical engineering,76,16186,0,Andhra Pradesh,2022,720,580,645,0.725984148,576000,1.2772,-0.0943,-0.0943
337784,f,92.8,0,2014,83,0,3076,2,MCA,computer application,86.7,3076,0,Tamil Nadu,2020,375,435,425,0.735795709,540000,-0.881,-0.5245,-0.5245
850062,m,91.8,state board,2017,89,state board,1754,2,B.Tech/B.E.,computer science & engineering,66.2,1754,0,Kerala,2021,675,500,575,0.744758354,585000,0.99,1.247,1.247
529692,m,72,up board,2015,76,up board,66,2,B.Tech/B.E.,information technology,71.32,66,0,Uttar Pradesh,2020,510,535,545,0.884122512,432000,0.2782,0.6603,0.6603
350055,f,80,0,2016,83,0,9019,2,B.Tech/B.E.,computer engineering,80.67,9019,0,Haryana,2020,534,515,485,0.765673581,756000,1.592,-0.1295,-0.1295
895882,f,93.6,state board,2018,69.8,state board,15578,2,B.Tech/B.E.,computer science & engineering,68.57,15578,0,Karnataka,2022,605,485,650,0.953899775,207000,0.5591,0.6721,0.6721
390591,m,70,kolhapur,2016,68.67,kolhapur,7495,2,B.Tech/B.E.,mechanical engineering,56.36,7495,0,Maharashtra,2020,415,535,425,0.714529363,324000,1.7852,-0.6035,-0.6035
716336,m,81.5,state board,2020,89,state board,3026,2,B.Tech/B.E.,electronics and communication engineering,69.2,3026,1,Telangana,2021,395,500,530,0.960603252,720000,1.4208,0.2889,0.2889
1247341,m,90.4,cbse,2017,83.6,cbse,1570,2,B.Tech/B.E.,electrical engineering,76.4,1570,0,Assam,2021,675,570,645,0.984661888,648000,0.2718,-0.0943,-0.0943
352852,f,73,matriculation,2016,71,hsc,9481,2,B.Tech/B.E.,electronics and electrical engineering,73.4,9481,0,Tamil Nadu,2020,575,385,335,0.538386893,540000,0.2782,0.5024,0.5024
338428,m,86.6,cbse,2017,75,cbse,11637,2,B.Tech/B.E.,computer science & engineering,74,11637,0,Madhya Pradesh,2021,505,545,565,0.356536488,702000,-2.5039,0.5024,0.5024
637306,m,69,state board,2017,87,state board,1428,2,B.Tech/B.E.,aeronautical engineering,60,1428,1,Telangana,2021,310,400,455,0.130441736,261000,-1.0208,-3.735,-3.735
1160213,m,72.6,cbse,2016,71.4,cbse,7557,2,B.Tech/B.E.,information technology,67,7557,1,Delhi,2022,685,595,690,0.842248322,576000,-2.7443,-2.2021,-2.2021
405740,m,88,cbse,2016,80,cbse,186,2,B.Tech/B.E.,computer engineering,78,186,0,Haryana,2020,455,684,635,0.974396113,864000,1.1283,-0.9194,-0.9194
1233826,m,76,state board,2017,89.8,state board,272,2,B.Tech/B.E.,computer science & engineering,62,272,0,Punjab,2023,595,530,630,-1,594000,0.5591,0.8637,0.8637
1206204,m,77.6,cbse,2018,77.4,cbse,6874,2,B.Tech/B.E.,computer science & engineering,72,6874,0,Uttarakhand,2022,630,520,355,0.842248322,585000,-1.1644,-0.6692,-0.6692
123487,f,82.13,maharashtra board,2014,78.5,maharashtra board,1277,2,B.Tech/B.E.,information technology,62.13,1277,1,Maharashtra,2018,755,625,665,0.930370607,1134000,-0.4173,0.6603,0.6603
927386,m,72.8,state board,2016,80.2,state board,5015,2,MCA,computer application,78.5,5015,0,Andhra Pradesh,2022,440,415,560,0.276047228,216000,1.4208,0.8637,0.8637
1218810,m,76,cbse,2017,68.2,cbse,8160,2,B.Tech/B.E.,electronics and communication engineering,70,8160,0,Haryana,2021,615,485,525,-1,369000,1.2772,0.8637,0.8637
536794,f,88.8,0,2017,79.8,0,124,2,B.Tech/B.E.,computer engineering,86.76,124,0,Orissa,2021,615,545,575,0.884122512,810000,-0.1082,-0.0506,-0.0506
724092,m,82.4,cbse,2016,71.3,cbse,7000,2,B.Tech/B.E.,telecommunication engineering,72.6,7000,1,Karnataka,2021,595,580,635,0.655766943,630000,-0.0154,1.2121,1.2121
991139,m,75,state board,2018,71.6,state board,16092,2,B.Tech/B.E.,computer science & engineering,68.75,16092,0,Andhra Pradesh,2022,290,485,310,0.744758354,576000,1.4208,1.247,1.247
259792,m,79.8,0,2014,74.5,0,4408,2,B.Tech/B.E.,computer engineering,74.3,4408,0,Tamil Nadu,2018,255,365,315,0.042223131,216000,-0.2628,-1.5513,-1.5513
1034769,m,76.8,state board,2017,83.6,state board,2066,2,B.Tech/B.E.,information technology,84.8,2066,1,West Bengal,2021,665,570,690,0.842248322,522000,-1.0208,-0.8608,-0.8608
337880,f,87.8,0,2014,73.83,0,3076,2,MCA,computer application,88,3076,0,Tamil Nadu,2020,345,475,345,0.843123727,567000,1.592,0.3444,0.3444
295307,m,60.14,biharboard,2015,66,upboard,2819,2,B.Tech/B.E.,computer engineering,67,2819,0,Uttar Pradesh,2019,295,365,615,0.413838256,243000,-0.1082,-0.4455,-0.4455
757456,m,62,state board,2012,64,state board,315,2,MCA,computer application,72,315,1,Karnataka,2020,415,485,445,0.765673581,594000,1.7081,-0.6692,-0.6692
133428,m,64,0,2012,53,0,6953,2,B.Tech/B.E.,computer engineering,74.5,6953,0,West Bengal,2018,465,625,625,0.670743151,648000,1.7465,0.6603,0.6603
1089747,m,62.86,certificate of middle years program of ib,2015,69.04,international baccalaureate (ib) diploma,1744,2,MCA,computer application,76.67,1744,0,Uttar Pradesh,2021,630,580,330,0.983749967,567000,0.7027,0.6721,0.6721
1267511,m,72,state board,2016,68,state board,883,2,MCA,computer application,70,883,0,Tamil Nadu,2023,315,395,320,0.356536488,189000,-0.5899,-2.0105,-2.0105
338410,m,75,cbse,2017,70,cbse,11637,2,B.Tech/B.E.,computer engineering,72,11637,0,Madhya Pradesh,2021,495,605,545,0.356536488,360000,-0.6491,0.6603,0.6603
927081,m,83,cbse,2017,76,cbse,10971,2,B.Tech/B.E.,computer engineering,65,10971,0,Uttar Pradesh,2022,545,385,470,0.23780284,450000,-0.8772,1.0554,1.0554
